time	V(n001)	I(D1)
1.814168262499226e-07	-3.082216e+00	2.402998e-03
1.814653976784941e-07	-2.742216e+00	2.498037e-03
1.815139691070656e-07	-2.402216e+00	2.603163e-03
1.815625405356371e-07	-2.062216e+00	2.718376e-03
1.816111119642085e-07	-1.722216e+00	2.843676e-03
1.816596833927800e-07	-1.382216e+00	2.979064e-03
1.816939691070658e-07	-1.142216e+00	3.083653e-03
1.817282548213515e-07	-9.022162e-01	3.204596e-03
1.817625405356373e-07	-6.622162e-01	3.341894e-03
1.817968262499230e-07	-4.222162e-01	3.495548e-03
1.818311119642088e-07	-1.822162e-01	3.665556e-03
1.818653976784945e-07	5.778376e-02	3.851920e-03
1.818996833927803e-07	2.977838e-01	4.054639e-03
1.819096833927803e-07	3.677838e-01	4.121061e-03
1.819196833927803e-07	4.377837e-01	4.190079e-03
1.819396833927803e-07	5.777838e-01	4.336512e-03
1.819696833927804e-07	7.877837e-01	4.579837e-03
1.820002216250537e-07	1.000000e+00	4.855290e-03
1.820139297684633e-07	1.000000e+00	4.540672e-03
1.820276379118729e-07	1.000000e+00	4.262386e-03
1.820413460552825e-07	1.000000e+00	4.020434e-03
1.820550541986921e-07	1.000000e+00	3.814814e-03
1.820687623421017e-07	1.000000e+00	3.645528e-03
1.820824704855113e-07	1.000000e+00	3.512574e-03
1.820961786289209e-07	1.000000e+00	3.415954e-03
1.821261786289209e-07	1.000000e+00	3.249394e-03
1.821461786289209e-07	1.000000e+00	3.176098e-03
1.821661786289209e-07	1.000000e+00	3.110685e-03
1.821861786289210e-07	1.000000e+00	3.053156e-03
1.822061786289210e-07	1.000000e+00	3.003511e-03
1.822261786289210e-07	1.000000e+00	2.961749e-03
1.822461786289210e-07	1.000000e+00	2.927871e-03
1.822661786289210e-07	1.000000e+00	2.901876e-03
1.823218929146354e-07	1.000000e+00	2.837725e-03
1.823776072003497e-07	1.000000e+00	2.780610e-03
1.824333214860641e-07	1.000000e+00	2.730529e-03
1.824890357717784e-07	1.000000e+00	2.687484e-03
1.825447500574928e-07	1.000000e+00	2.651474e-03
1.826004643432071e-07	1.000000e+00	2.622499e-03
1.826561786289215e-07	1.000000e+00	2.600559e-03
1.827447500574930e-07	1.000000e+00	2.565539e-03
1.828333214860645e-07	1.000000e+00	2.533452e-03
1.829218929146361e-07	1.000000e+00	2.504299e-03
1.830104643432076e-07	1.000000e+00	2.478080e-03
1.830990357717791e-07	1.000000e+00	2.454796e-03
1.831876072003507e-07	1.000000e+00	2.434445e-03
1.832761786289222e-07	1.000000e+00	2.417027e-03
1.836076072003511e-07	1.000000e+00	2.364040e-03
1.839390357717801e-07	1.000000e+00	2.317049e-03
1.842704643432090e-07	1.000000e+00	2.276055e-03
1.846018929146380e-07	1.000000e+00	2.241059e-03
1.849333214860669e-07	1.000000e+00	2.212059e-03
1.852647500574959e-07	1.000000e+00	2.189057e-03
1.855961786289248e-07	1.000000e+00	2.172051e-03
1.865447500574973e-07	1.000000e+00	2.128863e-03
1.874933214860698e-07	1.000000e+00	2.091091e-03
1.884418929146423e-07	1.000000e+00	2.058734e-03
1.893904643432148e-07	1.000000e+00	2.031792e-03
1.903390357717873e-07	1.000000e+00	2.010264e-03
1.912876072003598e-07	1.000000e+00	1.994152e-03
1.922361786289324e-07	1.000000e+00	1.983455e-03
1.935161786289338e-07	1.000000e+00	1.967450e-03
1.944424388248004e-07	1.000000e+00	1.957992e-03
1.953686990206670e-07	1.000000e+00	1.949379e-03
1.962949592165336e-07	1.000000e+00	1.941611e-03
1.972212194124002e-07	1.000000e+00	1.934689e-03
1.981474796082668e-07	1.000000e+00	1.928611e-03
1.990737398041334e-07	1.000000e+00	1.923379e-03
2.000000000000000e-07	1.000000e+00	1.918992e-03
2.000602637500404e-07	5.781537e-01	-1.824974e-04
2.001205275000808e-07	1.563075e-01	-2.281816e-03
2.001807912501212e-07	-2.655388e-01	-4.378965e-03
2.002410550001616e-07	-6.873850e-01	-6.473943e-03
2.003013187502021e-07	-1.109231e+00	-8.566752e-03
2.003615825002425e-07	-1.531078e+00	-1.065739e-02
2.004218462502829e-07	-1.952924e+00	-1.274586e-02
2.005004176788544e-07	-2.502924e+00	-1.548537e-02
2.005789891074259e-07	-3.052924e+00	-1.820170e-02
2.006575605359974e-07	-3.602924e+00	-2.089484e-02
2.007361319645689e-07	-4.152924e+00	-2.356480e-02
2.008147033931405e-07	-4.702924e+00	-2.621157e-02
2.008932748217120e-07	-5.252924e+00	-2.883515e-02
2.009718462502835e-07	-5.802924e+00	-3.143555e-02
2.009762176609451e-07	-5.837283e+00	-3.159164e-02
2.009805890716068e-07	-5.869573e+00	-3.173599e-02
2.009849604822684e-07	-5.899795e+00	-3.186862e-02
2.009893318929300e-07	-5.927949e+00	-3.198951e-02
2.009937033035917e-07	-5.954034e+00	-3.209867e-02
2.009980747142533e-07	-5.978051e+00	-3.219610e-02
2.010024461249149e-07	-6.000000e+00	-3.228180e-02
2.010081296248663e-07	-6.000000e+00	-3.225556e-02
2.010138131248177e-07	-6.000000e+00	-3.221716e-02
2.010194966247691e-07	-6.000000e+00	-3.216662e-02
2.010251801247205e-07	-6.000000e+00	-3.210394e-02
2.010308636246719e-07	-6.000000e+00	-3.202910e-02
2.010365471246233e-07	-6.000000e+00	-3.194213e-02
2.010422306245747e-07	-6.000000e+00	-3.184300e-02
2.010522306245747e-07	-6.000000e+00	-3.144905e-02
2.010622306245747e-07	-6.000000e+00	-3.036670e-02
2.010722306245748e-07	-6.000000e+00	-2.877512e-02
2.010822306245748e-07	-6.000000e+00	-2.694654e-02
2.011022306245748e-07	-6.000000e+00	-2.281397e-02
2.011222306245748e-07	-6.000000e+00	-1.853561e-02
2.011322306245748e-07	-6.000000e+00	-1.648495e-02
2.011422306245748e-07	-6.000000e+00	-1.454730e-02
2.011522306245748e-07	-6.000000e+00	-1.274840e-02
2.011622306245749e-07	-6.000000e+00	-1.110337e-02
2.011722306245749e-07	-6.000000e+00	-9.618430e-03
2.011822306245749e-07	-6.000000e+00	-8.292825e-03
2.011922306245749e-07	-6.000000e+00	-7.120661e-03
2.012022306245749e-07	-6.000000e+00	-6.092566e-03
2.012122306245749e-07	-6.000000e+00	-5.197056e-03
2.012222306245749e-07	-6.000000e+00	-4.421616e-03
2.012322306245749e-07	-6.000000e+00	-3.753501e-03
2.012422306245749e-07	-6.000000e+00	-3.180295e-03
2.012522306245750e-07	-6.000000e+00	-2.690281e-03
2.012622306245750e-07	-6.000000e+00	-2.272655e-03
2.012722306245750e-07	-6.000000e+00	-1.917637e-03
2.012822306245750e-07	-6.000000e+00	-1.616495e-03
2.012922306245750e-07	-6.000000e+00	-1.361518e-03
2.013022306245750e-07	-6.000000e+00	-1.145961e-03
2.013122306245750e-07	-6.000000e+00	-9.639652e-04
2.013222306245750e-07	-6.000000e+00	-8.104732e-04
2.013322306245750e-07	-6.000000e+00	-6.811392e-04
2.013422306245751e-07	-6.000000e+00	-5.722447e-04
2.013522306245751e-07	-6.000000e+00	-4.806189e-04
2.013622306245751e-07	-6.000000e+00	-4.035651e-04
2.013722306245751e-07	-6.000000e+00	-3.387955e-04
2.013822306245751e-07	-6.000000e+00	-2.843724e-04
2.013922306245751e-07	-6.000000e+00	-2.386579e-04
2.014022306245751e-07	-6.000000e+00	-2.002687e-04
2.014122306245751e-07	-6.000000e+00	-1.680383e-04
2.014222306245752e-07	-6.000000e+00	-1.409839e-04
2.014322306245752e-07	-6.000000e+00	-1.182778e-04
2.014422306245752e-07	-6.000000e+00	-9.922367e-05
2.014522306245752e-07	-6.000000e+00	-8.323596e-05
2.014622306245752e-07	-6.000000e+00	-6.982243e-05
2.014722306245752e-07	-6.000000e+00	-5.856951e-05
2.014822306245752e-07	-6.000000e+00	-4.912980e-05
2.014922306245752e-07	-6.000000e+00	-4.121157e-05
2.015022306245752e-07	-6.000000e+00	-3.456990e-05
2.015122306245753e-07	-6.000000e+00	-2.899920e-05
2.015222306245753e-07	-6.000000e+00	-2.432694e-05
2.015322306245753e-07	-6.000000e+00	-2.040831e-05
2.015422306245753e-07	-6.000000e+00	-1.712184e-05
2.015522306245753e-07	-6.000000e+00	-1.436560e-05
2.015622306245753e-07	-6.000000e+00	-1.205408e-05
2.015722306245753e-07	-6.000000e+00	-1.011555e-05
2.015822306245753e-07	-6.000000e+00	-8.489847e-06
2.015922306245753e-07	-6.000000e+00	-7.126495e-06
2.016022306245754e-07	-6.000000e+00	-5.983170e-06
2.016122306245754e-07	-6.000000e+00	-5.024368e-06
2.016222306245754e-07	-6.000000e+00	-4.220312e-06
2.016322306245754e-07	-6.000000e+00	-3.546032e-06
2.016422306245754e-07	-6.000000e+00	-2.980583e-06
2.016522306245754e-07	-6.000000e+00	-2.506401e-06
2.016622306245754e-07	-6.000000e+00	-2.108756e-06
2.016722306245754e-07	-6.000000e+00	-1.775295e-06
2.016822306245754e-07	-6.000000e+00	-1.495659e-06
2.016922306245755e-07	-6.000000e+00	-1.261160e-06
2.017022306245755e-07	-6.000000e+00	-1.064513e-06
2.017122306245755e-07	-6.000000e+00	-8.996079e-07
2.017222306245755e-07	-6.000000e+00	-7.613211e-07
2.017322306245755e-07	-6.000000e+00	-6.453562e-07
2.017422306245755e-07	-6.000000e+00	-5.481101e-07
2.017522306245755e-07	-6.000000e+00	-4.665613e-07
2.017622306245755e-07	-6.000000e+00	-3.981760e-07
2.017722306245755e-07	-6.000000e+00	-3.408294e-07
2.017822306245756e-07	-6.000000e+00	-2.927397e-07
2.017922306245756e-07	-6.000000e+00	-2.524126e-07
2.018022306245756e-07	-6.000000e+00	-2.185951e-07
2.018122306245756e-07	-6.000000e+00	-1.902364e-07
2.018222306245756e-07	-6.000000e+00	-1.664554e-07
2.018322306245756e-07	-6.000000e+00	-1.465131e-07
2.018422306245756e-07	-6.000000e+00	-1.297899e-07
2.018622306245757e-07	-6.000000e+00	-1.040062e-07
2.018822306245757e-07	-6.000000e+00	-8.587465e-08
2.019122306245757e-07	-6.000000e+00	-6.824757e-08
2.019322306245757e-07	-6.000000e+00	-6.176961e-08
2.019522306245758e-07	-6.000000e+00	-5.634715e-08
2.019722306245758e-07	-6.000000e+00	-5.198020e-08
2.019922306245758e-07	-6.000000e+00	-4.866876e-08
2.020122306245758e-07	-6.000000e+00	-4.641282e-08
2.020322306245758e-07	-6.000000e+00	-4.521239e-08
2.020522306245759e-07	-6.000000e+00	-4.506747e-08
2.021965163388617e-07	-6.000000e+00	-4.412240e-08
2.023408020531476e-07	-6.000000e+00	-4.338976e-08
2.024850877674335e-07	-6.000000e+00	-4.286955e-08
2.026293734817194e-07	-6.000000e+00	-4.256178e-08
2.027736591960052e-07	-6.000000e+00	-4.246644e-08
2.029179449102911e-07	-6.000000e+00	-4.258353e-08
2.030622306245770e-07	-6.000000e+00	-4.291305e-08
2.036822306245777e-07	-6.000000e+00	-4.291305e-08
2.139222306245893e-07	-6.000000e+00	-4.291305e-08
2.210000000000000e-07	-6.000000e+00	-4.291305e-08
2.210007769375402e-07	-5.994562e+00	2.669012e-05
2.210023308126208e-07	-5.983685e+00	7.943662e-05
2.210054385627818e-07	-5.961930e+00	1.807272e-04
2.210116540631039e-07	-5.918422e+00	3.675921e-04
2.210216540631039e-07	-5.848422e+00	6.289686e-04
2.210316540631040e-07	-5.778421e+00	8.484074e-04
2.210416540631040e-07	-5.708422e+00	1.032894e-03
2.210516540631040e-07	-5.638422e+00	1.188287e-03
2.210616540631040e-07	-5.568421e+00	1.319484e-03
2.210716540631040e-07	-5.498422e+00	1.430573e-03
2.210816540631040e-07	-5.428421e+00	1.524966e-03
2.210916540631040e-07	-5.358421e+00	1.605502e-03
2.211016540631040e-07	-5.288422e+00	1.674541e-03
2.211216540631041e-07	-5.148422e+00	1.785653e-03
2.211416540631041e-07	-5.008421e+00	1.870349e-03
2.211716540631041e-07	-4.798421e+00	1.965340e-03
2.211945112059613e-07	-4.638421e+00	2.016664e-03
2.212173683488185e-07	-4.478421e+00	2.065036e-03
2.212402254916756e-07	-4.318421e+00	2.110457e-03
2.212630826345328e-07	-4.158421e+00	2.152926e-03
2.212859397773900e-07	-3.998421e+00	2.192443e-03
2.213087969202471e-07	-3.838421e+00	2.229009e-03
2.213316540631043e-07	-3.678421e+00	2.262623e-03
2.213802254916758e-07	-3.338422e+00	2.338438e-03
2.214287969202473e-07	-2.998422e+00	2.424882e-03
2.214773683488188e-07	-2.658422e+00	2.521954e-03
2.215259397773902e-07	-2.318422e+00	2.629653e-03
2.215745112059617e-07	-1.978422e+00	2.747981e-03
2.216230826345332e-07	-1.638422e+00	2.876938e-03
2.216716540631047e-07	-1.298422e+00	3.016522e-03
2.217045112059619e-07	-1.068422e+00	3.120234e-03
2.217373683488191e-07	-8.384215e-01	3.239424e-03
2.217702254916762e-07	-6.084216e-01	3.374091e-03
2.218030826345334e-07	-3.784216e-01	3.524235e-03
2.218359397773906e-07	-1.484216e-01	3.689856e-03
2.218687969202478e-07	8.157844e-02	3.870954e-03
2.219016540631049e-07	3.115785e-01	4.067530e-03
2.219116540631050e-07	3.815784e-01	4.134452e-03
2.219216540631050e-07	4.515784e-01	4.203999e-03
2.219416540631050e-07	5.915784e-01	4.351586e-03
2.219716540631050e-07	8.015785e-01	4.596931e-03
2.220000000000000e-07	1.000000e+00	4.860806e-03
2.220132169864775e-07	1.000000e+00	4.555430e-03
2.220264339729550e-07	1.000000e+00	4.284273e-03
2.220396509594325e-07	1.000000e+00	4.047336e-03
2.220528679459100e-07	1.000000e+00	3.844619e-03
2.220660849323875e-07	1.000000e+00	3.676120e-03
2.220793019188650e-07	1.000000e+00	3.541842e-03
2.220925189053425e-07	1.000000e+00	3.441783e-03
2.221125189053425e-07	1.000000e+00	3.316615e-03
2.221425189053425e-07	1.000000e+00	3.182723e-03
2.221668046196282e-07	1.000000e+00	3.110281e-03
2.221910903339140e-07	1.000000e+00	3.045748e-03
2.222153760481997e-07	1.000000e+00	2.989124e-03
2.222396617624855e-07	1.000000e+00	2.940409e-03
2.222639474767712e-07	1.000000e+00	2.899604e-03
2.222882331910570e-07	1.000000e+00	2.866709e-03
2.223125189053427e-07	1.000000e+00	2.841722e-03
2.223810903339142e-07	1.000000e+00	2.778674e-03
2.224496617624857e-07	1.000000e+00	2.722562e-03
2.225182331910572e-07	1.000000e+00	2.673385e-03
2.225868046196287e-07	1.000000e+00	2.631144e-03
2.226553760482002e-07	1.000000e+00	2.595838e-03
2.227239474767717e-07	1.000000e+00	2.567467e-03
2.227925189053433e-07	1.000000e+00	2.546032e-03
2.229796617624863e-07	1.000000e+00	2.492514e-03
2.231668046196294e-07	1.000000e+00	2.444788e-03
2.233539474767724e-07	1.000000e+00	2.402855e-03
2.235410903339155e-07	1.000000e+00	2.366714e-03
2.237282331910586e-07	1.000000e+00	2.336365e-03
2.239153760482017e-07	1.000000e+00	2.311809e-03
2.241025189053447e-07	1.000000e+00	2.293044e-03
2.246553760482025e-07	1.000000e+00	2.244186e-03
2.252082331910603e-07	1.000000e+00	2.201057e-03
2.257610903339181e-07	1.000000e+00	2.163657e-03
2.263139474767758e-07	1.000000e+00	2.131985e-03
2.268668046196336e-07	1.000000e+00	2.106043e-03
2.274196617624914e-07	1.000000e+00	2.085830e-03
2.279725189053491e-07	1.000000e+00	2.071346e-03
2.288825189053502e-07	1.000000e+00	2.047688e-03
2.297925189053512e-07	1.000000e+00	2.026550e-03
2.307025189053522e-07	1.000000e+00	2.007930e-03
2.316125189053533e-07	1.000000e+00	1.991829e-03
2.325225189053543e-07	1.000000e+00	1.978247e-03
2.334325189053553e-07	1.000000e+00	1.967184e-03
2.343425189053563e-07	1.000000e+00	1.958639e-03
2.400000000000000e-07	1.000000e+00	1.918992e-03
2.400630316631366e-07	5.587784e-01	-2.790268e-04
2.401260633262732e-07	1.175567e-01	-2.474637e-03
2.401890949894098e-07	-3.236649e-01	-4.667838e-03
2.402521266525464e-07	-7.648866e-01	-6.858631e-03
2.403151583156831e-07	-1.206108e+00	-9.047015e-03
2.403781899788197e-07	-1.647330e+00	-1.123299e-02
2.404412216419563e-07	-2.088552e+00	-1.341656e-02
2.405169359276707e-07	-2.618552e+00	-1.605500e-02
2.405926502133851e-07	-3.148552e+00	-1.867107e-02
2.406683644990994e-07	-3.678552e+00	-2.126478e-02
2.407440787848138e-07	-4.208552e+00	-2.383612e-02
2.408197930705281e-07	-4.738552e+00	-2.638509e-02
2.408955073562425e-07	-5.268552e+00	-2.891169e-02
2.409712216419569e-07	-5.798552e+00	-3.141592e-02
2.409757090513078e-07	-5.833918e+00	-3.157676e-02
2.409801964606586e-07	-5.867089e+00	-3.172517e-02
2.409846838700095e-07	-5.898064e+00	-3.186115e-02
2.409891712793604e-07	-5.926842e+00	-3.198470e-02
2.409936586887112e-07	-5.953424e+00	-3.209581e-02
2.409981460980621e-07	-5.977810e+00	-3.219448e-02
2.410026335074129e-07	-6.000000e+00	-3.228072e-02
2.410084240830775e-07	-6.000000e+00	-3.225475e-02
2.410142146587420e-07	-6.000000e+00	-3.221551e-02
2.410200052344066e-07	-6.000000e+00	-3.216298e-02
2.410257958100711e-07	-6.000000e+00	-3.209719e-02
2.410315863857356e-07	-6.000000e+00	-3.201812e-02
2.410373769614002e-07	-6.000000e+00	-3.192578e-02
2.410431675370647e-07	-6.000000e+00	-3.182016e-02
2.410531675370647e-07	-6.000000e+00	-3.138811e-02
2.410631675370648e-07	-6.000000e+00	-3.023538e-02
2.410731675370648e-07	-6.000000e+00	-2.861417e-02
2.410831675370648e-07	-6.000000e+00	-2.676309e-02
2.411031675370648e-07	-6.000000e+00	-2.261160e-02
2.411231675370648e-07	-6.000000e+00	-1.833846e-02
2.411331675370648e-07	-6.000000e+00	-1.629703e-02
2.411431675370648e-07	-6.000000e+00	-1.437154e-02
2.411531675370649e-07	-6.000000e+00	-1.258665e-02
2.411631675370649e-07	-6.000000e+00	-1.095656e-02
2.411731675370649e-07	-6.000000e+00	-9.486763e-03
2.411831675370649e-07	-6.000000e+00	-8.175935e-03
2.411931675370649e-07	-6.000000e+00	-7.017791e-03
2.412031675370649e-07	-6.000000e+00	-6.002703e-03
2.412131675370649e-07	-6.000000e+00	-5.119052e-03
2.412231675370649e-07	-6.000000e+00	-4.354269e-03
2.412331675370649e-07	-6.000000e+00	-3.695620e-03
2.412431675370650e-07	-6.000000e+00	-3.130741e-03
2.412531675370650e-07	-6.000000e+00	-2.647994e-03
2.412631675370650e-07	-6.000000e+00	-2.236670e-03
2.412731675370650e-07	-6.000000e+00	-1.887085e-03
2.412831675370650e-07	-6.000000e+00	-1.590607e-03
2.412931675370650e-07	-6.000000e+00	-1.339618e-03
2.413031675370650e-07	-6.000000e+00	-1.127461e-03
2.413131675370650e-07	-6.000000e+00	-9.483562e-04
2.413231675370650e-07	-6.000000e+00	-7.973159e-04
2.413331675370651e-07	-6.000000e+00	-6.700577e-04
2.413431675370651e-07	-6.000000e+00	-5.629180e-04
2.413531675370651e-07	-6.000000e+00	-4.727738e-04
2.413631675370651e-07	-6.000000e+00	-3.969695e-04
2.413731675370651e-07	-6.000000e+00	-3.332526e-04
2.413831675370651e-07	-6.000000e+00	-2.797159e-04
2.413931675370651e-07	-6.000000e+00	-2.347471e-04
2.414031675370651e-07	-6.000000e+00	-1.969850e-04
2.414131675370651e-07	-6.000000e+00	-1.652818e-04
2.414231675370652e-07	-6.000000e+00	-1.386702e-04
2.414331675370652e-07	-6.000000e+00	-1.163361e-04
2.414431675370652e-07	-6.000000e+00	-9.759441e-05
2.414531675370652e-07	-6.000000e+00	-8.186897e-05
2.414631675370652e-07	-6.000000e+00	-6.867560e-05
2.414731675370652e-07	-6.000000e+00	-5.760744e-05
2.414831675370652e-07	-6.000000e+00	-4.832278e-05
2.414931675370652e-07	-6.000000e+00	-4.053464e-05
2.415031675370652e-07	-6.000000e+00	-3.400211e-05
2.415131675370653e-07	-6.000000e+00	-2.852298e-05
2.415231675370653e-07	-6.000000e+00	-2.392753e-05
2.415331675370653e-07	-6.000000e+00	-2.007333e-05
2.415431675370653e-07	-6.000000e+00	-1.684091e-05
2.415531675370653e-07	-6.000000e+00	-1.412999e-05
2.415631675370653e-07	-6.000000e+00	-1.185649e-05
2.415731675370653e-07	-6.000000e+00	-9.949847e-06
2.415831675370653e-07	-6.000000e+00	-8.350881e-06
2.415931675370654e-07	-6.000000e+00	-7.009956e-06
2.416031675370654e-07	-6.000000e+00	-5.885439e-06
2.416131675370654e-07	-6.000000e+00	-4.942410e-06
2.416231675370654e-07	-6.000000e+00	-4.151582e-06
2.416331675370654e-07	-6.000000e+00	-3.488395e-06
2.416431675370654e-07	-6.000000e+00	-2.932249e-06
2.416531675370654e-07	-6.000000e+00	-2.465869e-06
2.416631675370654e-07	-6.000000e+00	-2.074766e-06
2.416731675370654e-07	-6.000000e+00	-1.746792e-06
2.416831675370655e-07	-6.000000e+00	-1.471757e-06
2.416931675370655e-07	-6.000000e+00	-1.241116e-06
2.417031675370655e-07	-6.000000e+00	-1.047704e-06
2.417131675370655e-07	-6.000000e+00	-8.855121e-07
2.417231675370655e-07	-6.000000e+00	-7.495006e-07
2.417331675370655e-07	-6.000000e+00	-6.354437e-07
2.417431675370655e-07	-6.000000e+00	-5.397977e-07
2.417531675370655e-07	-6.000000e+00	-4.595907e-07
2.417631675370655e-07	-6.000000e+00	-3.923306e-07
2.417731675370656e-07	-6.000000e+00	-3.359276e-07
2.417831675370656e-07	-6.000000e+00	-2.886291e-07
2.417931675370656e-07	-6.000000e+00	-2.489655e-07
2.418031675370656e-07	-6.000000e+00	-2.157044e-07
2.418131675370656e-07	-6.000000e+00	-1.878123e-07
2.418231675370656e-07	-6.000000e+00	-1.644226e-07
2.418331675370656e-07	-6.000000e+00	-1.448085e-07
2.418431675370656e-07	-6.000000e+00	-1.283604e-07
2.418631675370657e-07	-6.000000e+00	-1.030009e-07
2.418831675370657e-07	-6.000000e+00	-8.516777e-08
2.419131675370657e-07	-6.000000e+00	-6.783072e-08
2.419331675370657e-07	-6.000000e+00	-6.145934e-08
2.419531675370658e-07	-6.000000e+00	-5.612611e-08
2.419731675370658e-07	-6.000000e+00	-5.183101e-08
2.419931675370658e-07	-6.000000e+00	-4.857405e-08
2.420131675370658e-07	-6.000000e+00	-4.635524e-08
2.420331675370659e-07	-6.000000e+00	-4.517456e-08
2.420531675370659e-07	-6.000000e+00	-4.503202e-08
2.422017389656375e-07	-6.000000e+00	-4.410133e-08
2.423503103942091e-07	-6.000000e+00	-4.337997e-08
2.424988818227807e-07	-6.000000e+00	-4.286793e-08
2.426474532513523e-07	-6.000000e+00	-4.256522e-08
2.427960246799238e-07	-6.000000e+00	-4.247184e-08
2.429445961084955e-07	-6.000000e+00	-4.258778e-08
2.430931675370671e-07	-6.000000e+00	-4.291305e-08
2.445231675370687e-07	-6.000000e+00	-4.291305e-08
2.547631675370803e-07	-6.000000e+00	-4.291305e-08
2.610000000000001e-07	-6.000000e+00	-4.291305e-08
2.610006832462914e-07	-5.995217e+00	2.350459e-05
2.610020497388739e-07	-5.985652e+00	7.004130e-05
2.610047827240390e-07	-5.966521e+00	1.598436e-04
2.610102486943692e-07	-5.928259e+00	3.271164e-04
2.610202486943692e-07	-5.858259e+00	5.950056e-04
2.610302486943692e-07	-5.788259e+00	8.198777e-04
2.610402486943692e-07	-5.718259e+00	1.008890e-03
2.610502486943692e-07	-5.648259e+00	1.168049e-03
2.610602486943692e-07	-5.578259e+00	1.302376e-03
2.610702486943692e-07	-5.508259e+00	1.416066e-03
2.610802486943692e-07	-5.438259e+00	1.512618e-03
2.610902486943693e-07	-5.368259e+00	1.594945e-03
2.611002486943693e-07	-5.298259e+00	1.665470e-03
2.611202486943693e-07	-5.158259e+00	1.778834e-03
2.611402486943693e-07	-5.018259e+00	1.865076e-03
2.611702486943693e-07	-4.808259e+00	1.961519e-03
2.611916772657980e-07	-4.658259e+00	2.010743e-03
2.612131058372265e-07	-4.508259e+00	2.057016e-03
2.612345344086551e-07	-4.358259e+00	2.100336e-03
2.612559629800837e-07	-4.208259e+00	2.140705e-03
2.612773915515123e-07	-4.058259e+00	2.178121e-03
2.612988201229409e-07	-3.908259e+00	2.212585e-03
2.613202486943695e-07	-3.758259e+00	2.244098e-03
2.613688201229410e-07	-3.418259e+00	2.319004e-03
2.614173915515125e-07	-3.078259e+00	2.404022e-03
2.614659629800840e-07	-2.738259e+00	2.499154e-03
2.615145344086554e-07	-2.398259e+00	2.604398e-03
2.615631058372269e-07	-2.058259e+00	2.719755e-03
2.616116772657984e-07	-1.718259e+00	2.845225e-03
2.616602486943699e-07	-1.378259e+00	2.980807e-03
2.616945344086556e-07	-1.138259e+00	3.085541e-03
2.617288201229414e-07	-8.982592e-01	3.206675e-03
2.617631058372271e-07	-6.582592e-01	3.344207e-03
2.617973915515129e-07	-4.182591e-01	3.498139e-03
2.618316772657987e-07	-1.782591e-01	3.668469e-03
2.618659629800844e-07	6.174086e-02	3.855199e-03
2.619002486943702e-07	3.017409e-01	4.058327e-03
2.619102486943702e-07	3.717408e-01	4.124892e-03
2.619202486943702e-07	4.417409e-01	4.194061e-03
2.619402486943702e-07	5.817409e-01	4.340824e-03
2.619702486943702e-07	7.917408e-01	4.584726e-03
2.620000000000001e-07	1.000000e+00	4.860801e-03
2.620135181369208e-07	1.000000e+00	4.549327e-03
2.620270362738415e-07	1.000000e+00	4.273389e-03
2.620405544107621e-07	1.000000e+00	4.032986e-03
2.620540725476829e-07	1.000000e+00	3.828119e-03
2.620675906846035e-07	1.000000e+00	3.658788e-03
2.620811088215243e-07	1.000000e+00	3.524992e-03
2.620946269584449e-07	1.000000e+00	3.426732e-03
2.621246269584450e-07	1.000000e+00	3.256445e-03
2.621546269584450e-07	1.000000e+00	3.140644e-03
2.621817698155879e-07	1.000000e+00	3.069672e-03
2.622089126727308e-07	1.000000e+00	3.006460e-03
2.622360555298737e-07	1.000000e+00	2.951005e-03
2.622631983870165e-07	1.000000e+00	2.903309e-03
2.622903412441594e-07	1.000000e+00	2.863372e-03
2.623174841013023e-07	1.000000e+00	2.831193e-03
2.623446269584452e-07	1.000000e+00	2.806772e-03
2.624217698155882e-07	1.000000e+00	2.744622e-03
2.624989126727311e-07	1.000000e+00	2.689306e-03
2.625760555298741e-07	1.000000e+00	2.640823e-03
2.626531983870170e-07	1.000000e+00	2.599174e-03
2.627303412441599e-07	1.000000e+00	2.564359e-03
2.628074841013029e-07	1.000000e+00	2.536378e-03
2.628846269584458e-07	1.000000e+00	2.515230e-03
2.631089126727318e-07	1.000000e+00	2.459791e-03
2.633331983870177e-07	1.000000e+00	2.410526e-03
2.635574841013037e-07	1.000000e+00	2.367433e-03
2.637817698155897e-07	1.000000e+00	2.330513e-03
2.640060555298757e-07	1.000000e+00	2.299765e-03
2.642303412441616e-07	1.000000e+00	2.275191e-03
2.644546269584476e-07	1.000000e+00	2.256789e-03
2.649446269584482e-07	1.000000e+00	2.215544e-03
2.657217698155919e-07	1.000000e+00	2.170018e-03
2.664989126727356e-07	1.000000e+00	2.130039e-03
2.672760555298794e-07	1.000000e+00	2.095606e-03
2.680531983870231e-07	1.000000e+00	2.066720e-03
2.688303412441669e-07	1.000000e+00	2.043381e-03
2.696074841013106e-07	1.000000e+00	2.025588e-03
2.703846269584543e-07	1.000000e+00	2.013342e-03
2.710703412441694e-07	1.000000e+00	2.001537e-03
2.717560555298845e-07	1.000000e+00	1.990683e-03
2.724417698155995e-07	1.000000e+00	1.980780e-03
2.731274841013146e-07	1.000000e+00	1.971828e-03
2.738131983870296e-07	1.000000e+00	1.963826e-03
2.744989126727447e-07	1.000000e+00	1.956776e-03
2.751846269584598e-07	1.000000e+00	1.950676e-03
2.800000000000000e-07	1.000000e+00	1.918992e-03
